member_id|first_name|last_name|email|address_line|city|postal_code|state|country|phone_number|birth_date|membership_length|join_date|donor_type|company_name|donation_amount|processing_fee_amount|preferred_language|payment_type|program_ind|program_funded|donation_date
110|Lynnett|Brunel|||||||808-868-6339|1994-07-17|8.0|2015-05-14|Individual||1019.5636265349842|20.391272530699684|en-CA|Online|0||2016-07-02
453|Othello|Birkin||||||||||2016-07-15|Individual||1915.4455130062652|38.3089102601253|en-CA|Online|0||2016-09-15
466|Lorain|Turfes|||||||559-429-1436|1997-02-03|9.0|2015-04-06|Individual||1038.520384122118|20.77040768244236|en-CA|Online|0||2016-06-01
67|Neil|Lefeaver||||||||||2015-06-17|Individual||2287.959319611801|45.759186392236025|en-CA|Online|0||2017-03-10
898|Royce|Waycott|||||||301-723-5277|1991-08-14|3.0|2016-06-24|Individual||597.6953643861183|11.953907287722366|en-CA|Online|0||2016-05-26
519|Inessa|Mattocks|||||||210-377-9816|1997-02-06|8.0|2016-01-13|Individual||8968.15091907485|179.363018381497|en-CA|In Person|1|Meal Trans|2017-06-01
220|Jermain|Crudge|||||||212-269-9391|1989-09-03|3.0|2017-04-01|Individual||4450.79774347167|89.01595486943341|fr-CA|In Person|0||2015-05-18
91|Leshia|Hatt|||||||971-434-6807|1979-07-06|5.0|2015-02-12|Individual||2706.2506489498574|54.12501297899715|en-CA|Online|0||2017-09-13
537|Paulie|Pettus|||||||805-327-8307|1988-08-29|1.0|2015-11-14|Individual||4412.190880567616|88.24381761135231|fr-CA|Online|1|Family Resource Centre|2017-12-22
216|Atlante|Jeanneau|||||||937-850-3345|1989-02-11|1.0|2015-05-22|Individual||3140.2465427046477|62.80493085409296|en-CA|Online|1|Housing|2015-06-21
313|Molli|Branton|||||||775-708-6215|1987-02-10|7.0|2017-11-26|Individual||4311.522896453129|86.23045792906258|fr-CA|Online|1|Family Resource Centre|2016-05-13
908|Sigismondo|Matyatin|||||||917-780-8615|1999-10-13|10.0|2017-07-27|Individual||5733.735834623712|114.67471669247425|fr-CA|Online|1|Housing|2015-04-12
988|Guthry|Niemiec||||||||||2016-05-13|Individual||6407.051154560124|128.14102309120247|en-CA|Online|1|Meal Trans|2015-10-18
189|Anthea|Avann|||||||812-684-8942|1988-12-11|5.0|2016-08-04|Individual||9299.145417609943|185.98290835219888|en-CA|Online|1|Housing|2015-08-20
976|Zackariah|Capey|||||||518-880-6015|1992-09-26|7.0|2016-11-26|Individual||6172.771956436349|123.45543912872698|fr-CA|In Person|1|Trans Youth Mentorship|2016-06-15
329|Saxon|Sleet|||||||616-425-2042|1989-01-25|7.0|2017-03-18|Individual||1662.565430596451|33.25130861192902|en-CA|Online|0||2015-02-16
673|Kata|Jeanel|||||||937-971-5098|1997-08-21|4.0|2015-01-04|Individual||6322.89135953121|126.4578271906242|en-CA|Online|0||2016-06-15
439|Kris|Izchaki|||||||234-442-2948|1987-04-18|5.0|2017-05-22|Individual||6409.501215286186|128.19002430572374|en-CA|Online|1|Sunday Drop In|2015-11-18
18|Sollie|Popelay|||||||212-860-7264|1983-10-02|1.0|2017-11-27|Individual||2299.8526313934017|45.99705262786804|fr-CA|In Person|1|Family Resource Centre|2017-12-14
235|Giuseppe|Mc Gaughey|||||||415-819-4762|1989-12-05|2.0|2015-09-02|Individual||9547.146463026269|190.94292926052537|fr-CA|Online|1|Trans Youth Mentorship|2015-08-15
263|Paten|Timpany|||||||706-395-0281|1979-08-11|10.0|2015-04-22|Individual||5009.498950664839|100.18997901329678|en-CA|In Person|1|Trans Youth Mentorship|2017-01-17
766|Trescha|Glendining|||||||410-651-9205|1992-02-26|8.0|2017-12-21|Individual||5640.276944703737|112.80553889407474|en-CA|Online|1|Sunday Drop In|2016-11-05
874|Des|Saker|||||||312-455-6558|1999-02-16|7.0|2017-06-02|Individual||7362.383730835773|147.24767461671547|fr-CA|Online|1|Housing|2016-12-20
58|Georgiana|Andreotti|||||||810-287-5647|1997-08-21|10.0|2016-02-15|Individual||5501.893928656308|110.03787857312616|en-CA|Online|0||2016-08-26
871|Miner|Tooze|||||||713-612-1827|1984-09-14|1.0|2016-07-10|Individual||7563.014751052053|151.26029502104106|en-CA|In Person|1|Meal Trans|2017-10-06
706|Kelila|Clist|||||||202-859-7555|1995-02-10|3.0|2016-09-14|Individual||1981.3101162230446|39.62620232446089|fr-CA|In Person|0||2015-10-23
611|Peta|Gales|||||||561-804-2016|1993-11-30|4.0|2015-10-26|Individual||9516.877035827098|190.33754071654195|en-CA|Online|1|Sunday Drop In|2015-06-12
545|Gwenny|O' Cloney|||||||615-267-5787|1990-12-14|2.0|2016-01-07|Individual||5079.866508780337|101.59733017560676|fr-CA|Online|0||2015-08-07
805|Lewes|Jagiela|||||||215-874-4189|1998-01-22|9.0|2015-09-09|Individual||180.97237622367294|3.619447524473459|en-CA|Online|0||2016-07-09
307|Shirleen|Figgures|||||||512-181-0111|1988-02-22|10.0|2015-03-11|Individual||6846.975875582813|136.93951751165628|fr-CA|In Person|1|Meal Trans|2016-06-02
221|Collin|Cartin|||||||941-952-2634|1981-03-05|6.0|2017-04-28|Individual||8337.68206985398|166.7536413970796|fr-CA|Online|0||2016-03-01
162|Tilly|Harbar|||||||608-755-1875|1993-11-03|6.0|2017-04-26|Individual||92.6999303995586|1.8539986079911719|en-CA|In Person|1|Legal Clinic|2017-06-28
812|Sullivan|Lorens|||||||602-122-7774|1987-11-17|10.0|2017-01-05|Individual||3561.426922096624|71.22853844193249|fr-CA|In Person|0||2015-01-20
222|Torie|Abramson|||||||347-260-4652|1994-05-30|4.0|2016-08-12|Individual||1177.819041057016|23.55638082114032|en-CA|In Person|1|Sunday Drop In|2015-09-16
860|Dannye|Oglevie||||||||||2017-10-08|Individual||6507.725813987955|130.1545162797591|en-CA|Online|1|Housing|2017-12-10
611|Peta|Gales|||||||561-804-2016|1993-11-30|4.0|2015-10-26|Individual||3072.282636142302|61.44565272284604|fr-CA|Online|1|Meal Trans|2017-02-19
834|Noam|Tesh|||||||917-879-6780|1991-11-30|7.0|2017-11-23|Individual||4411.890152861129|88.23780305722258|fr-CA|In Person|1|Sunday Drop In|2016-06-01
583|Lucretia|Eldrid|||||||901-826-0534|1984-09-15|7.0|2015-06-04|Individual||4910.189221742422|98.20378443484844|fr-CA|Online|0||2017-11-27
255|Flory|Kinsett||||||||||2016-03-24|Individual||1855.1098204816246|37.10219640963249|en-CA|In Person|0||2015-03-14
209|Vannie|Vedstra|||||||320-699-6152|1988-07-03|3.0|2017-05-27|Individual||1099.179596452181|21.98359192904362|fr-CA|Online|1|Sunday Drop In|2017-07-16
437|Vale|Nealey|||||||972-626-9455|1997-07-30|1.0|2016-03-06|Individual||4285.045248099174|85.70090496198348|fr-CA|Online|1|New Comer Settlement Services|2017-03-18
425|Eugen|Case|||||||717-819-6322|1979-12-09|2.0|2017-07-15|Individual||5890.815174918406|117.81630349836813|fr-CA|Online|0||2015-06-22
261|Augustina|Arnold|||||||915-821-7969|1982-07-22|9.0|2017-08-03|Individual||6599.917857573026|131.9983571514605|en-CA|In Person|1|Legal Clinic|2016-06-13
156|Shanna|Mundle|||||||702-869-3907|1990-09-30|6.0|2016-09-03|Individual||1814.9521778624528|36.29904355724906|fr-CA|Online|0||2016-06-19
900|Cammi|Yakovich|||||||916-196-1489|1982-05-12|9.0|2015-05-19|Individual||7170.321356653162|143.40642713306326|fr-CA|Online|0||2017-05-03
559|Kristin|Desforges|||||||313-372-9685|1990-09-30|8.0|2016-07-11|Individual||6829.295480812925|136.5859096162585|fr-CA|In Person|1|Trans Youth Mentorship|2016-03-06
418|Catriona|Pullar|||||||570-100-7181|1982-09-23|3.0|2016-11-25|Individual||7946.565714065496|158.9313142813099|fr-CA|Online|1|Family Resource Centre|2016-10-02
952|Drake|Volks|||||||816-139-0779|1980-04-26|4.0|2016-01-08|Individual||1255.8360230523513|25.116720461047027|en-CA|Online|1|Trans Youth Mentorship|2015-02-11
143|Muhammad|Eede|||||||559-784-5391|1979-08-05|1.0|2015-03-13|Individual||7564.071246695464|151.28142493390928|en-CA|In Person|1|Meal Trans|2016-09-22
871|Miner|Tooze|||||||713-612-1827|1984-09-14|1.0|2016-07-10|Individual||4145.699939201801|82.91399878403601|en-CA|In Person|0||2017-09-12
684|Lowrance|de Verson|||||||786-726-4488|1990-02-02|8.0|2016-02-19|Individual||4797.816136033281|95.95632272066561|en-CA|In Person|0||2015-08-15
373|Jemie|Bendig|||||||702-607-1658|1987-12-18|2.0|2017-04-20|Individual||9986.901198602853|199.73802397205705|fr-CA|Online|1|New Comer Settlement Services|2015-09-27
534|Tierney|Skylett|||||||757-690-1449|1982-01-15|7.0|2015-07-14|Individual||74.40886314687715|1.4881772629375432|en-CA|In Person|1|Sunday Drop In|2015-03-09
995|Floris|Hearfield|||||||336-670-5982|1976-12-22|10.0|2016-04-10|Individual||4314.431068729197|86.28862137458394|en-CA|In Person|1|Housing|2015-06-26
393|Evelina|Judgkins|||||||859-325-9175|1979-02-08|6.0|2017-07-28|Individual||4679.846463352594|93.59692926705188|en-CA|In Person|1|Housing|2016-07-13
814|Rockwell|Bussons|||||||863-633-1405|1981-06-17|7.0|2017-02-25|Individual||11.430950842796104|0.2286190168559221|fr-CA|Online|0||2016-03-28
86|Nicola|Wornum|||||||202-585-5511|1982-01-18|3.0|2016-11-04|Individual||2712.2093718800274|54.24418743760055|fr-CA|In Person|1|New Comer Settlement Services|2016-06-14
389|Kaspar|Yarn|||||||843-879-5542|1986-01-05|9.0|2015-02-23|Individual||9784.96500102236|195.6993000204472|fr-CA|Online|1|New Comer Settlement Services|2016-02-28
309|Boycie|Spinage|||||||913-905-3739|1987-11-12|6.0|2016-10-17|Individual||4159.874185113097|83.19748370226195|en-CA|Online|1|Family Resource Centre|2017-11-20
444|Paton|Cavell|||||||507-882-8451|1984-10-15|9.0|2015-01-02|Individual||9390.136218919624|187.8027243783925|fr-CA|In Person|1|Trans Youth Mentorship|2017-09-08
936|Jeanne|Hayers|||||||334-939-5998|1989-06-08|8.0|2016-01-16|Individual||6040.168809541287|120.80337619082574|fr-CA|Online|1|Trans Youth Mentorship|2016-07-16
144|Kelsey|Laing|||||||419-976-6287|1981-10-04|7.0|2015-09-06|Individual||6579.0994963517805|131.5819899270356|en-CA|Online|1|Family Resource Centre|2016-12-11
111|Madalena|Abbess|||||||225-817-0686|1977-03-17|8.0|2016-01-08|Individual||5873.562150826926|117.47124301653852|en-CA|Online|0||2017-11-24
228|Myrtle|Adlem|||||||540-712-9783|1987-03-06|3.0|2017-07-20|Individual||3564.9537268917943|71.29907453783589|en-CA|Online|0||2017-02-05
120|Daveta|Brain||||||||||2016-04-09|Individual||1238.8922447371906|24.77784489474381|fr-CA|Online|0||2015-11-22
192|Pryce|Tolan|||||||248-775-4148|1988-09-21|9.0|2015-11-03|Individual||8131.349641209723|162.62699282419447|en-CA|In Person|0||2017-05-04
930|Raymund|Cressar|||||||805-918-5936|1992-01-11|7.0|2017-11-14|Individual||6261.254935803123|125.22509871606246|fr-CA|In Person|1|Sunday Drop In|2017-06-21
891|Forest|Merington|||||||585-814-8914|1999-01-28|10.0|2016-12-04|Individual||4511.491226903757|90.22982453807514|fr-CA|In Person|0||2017-12-23
717|Danette|Barnshaw|||||||718-379-3234|1986-06-20|5.0|2017-05-25|Individual||9059.813820665058|181.19627641330118|en-CA|In Person|1|Meal Trans|2017-06-21
574|Blanch|Strange|||||||336-152-8838|1987-09-14|3.0|2017-03-20|Individual||3712.6279565661303|74.25255913132261|en-CA|In Person|1|Legal Clinic|2015-12-24
736|Meridel|Pughsley|||||||510-330-0623|1988-08-08|9.0|2017-10-01|Individual||5299.71763966343|105.9943527932686|fr-CA|Online|1|Family Resource Centre|2016-02-25
716|Evie|Baldcock|||||||727-817-1332|1983-08-05|5.0|2016-01-04|Individual||8414.178790393775|168.2835758078755|en-CA|Online|1|Trans Youth Mentorship|2017-05-04
471|Massimo|Buxton|||||||813-934-7548|1985-06-27|8.0|2017-08-26|Individual||6408.617777389681|128.17235554779361|fr-CA|In Person|1|Sunday Drop In|2017-11-05
794|Suzie|Casotti|||||||571-385-3182|1992-06-11|6.0|2017-04-17|Individual||2629.76611308324|52.5953222616648|en-CA|In Person|0||2016-09-13
655|Audi|Oakes|||||||757-277-2063|1990-05-26|4.0|2017-05-23|Individual||3343.1309483911414|66.86261896782283|fr-CA|In Person|0||2015-02-22
720|Giacopo|Slowcock|||||||912-474-3735|1981-09-13|9.0|2017-04-13|Individual||3201.395734549368|64.02791469098736|fr-CA|Online|1|Meal Trans|2016-07-18
120|Andree|Guittet|||||||515-493-8501|1977-09-04|3.0|2015-12-21|Individual||304.9280512766262|6.098561025532525|fr-CA|In Person|1|Trans Youth Mentorship|2016-04-26
470|Coral|Ell|||||||682-306-4736|1995-08-25|5.0|2015-08-04|Individual||2917.8997274688745|58.357994549377494|fr-CA|Online|1|Family Resource Centre|2015-06-01
439|Marja|Gee|||||||316-613-8747|1989-05-01|3.0|2017-11-26|Individual||7620.099981691436|152.40199963382872|en-CA|Online|0||2016-08-28
115|Maritsa|Hanne|||||||650-881-4817|1981-08-01|4.0|2015-06-10|Individual||7413.868994294782|148.27737988589564|fr-CA|In Person|1|Meal Trans|2017-02-09
406|Marten|Bus||||||||||2016-11-22|Individual||6331.272044236788|126.62544088473577|fr-CA|In Person|0||2017-09-20
67|Neil|Lefeaver||||||||||2015-06-17|Individual||633.9210650222777|12.678421300445555|en-CA|Online|1|Family Resource Centre|2017-02-05
490|Shanon|Physic|||||||812-509-3533|1980-11-27|4.0|2015-01-10|Individual||3071.6438169564385|61.43287633912877|fr-CA|In Person|1|Housing|2017-09-01
654|Alberta|Johnsey|||||||210-740-3027|1989-03-18|7.0|2016-03-08|Individual||8619.182959788199|172.38365919576398|en-CA|In Person|0||2016-02-06
994|Aryn|Mynett|||||||617-757-7356|1994-11-15|8.0|2015-11-25|Individual||6842.014681350647|136.84029362701295|en-CA|Online|0||2015-03-20
614|Andee|Badsworth|||||||772-932-7998|1993-04-18|2.0|2017-01-16|Individual||4262.651550273349|85.25303100546698|fr-CA|Online|0||2017-01-27
891|Forest|Merington|||||||585-814-8914|1999-01-28|10.0|2016-12-04|Individual||904.4465390157651|18.0889307803153|fr-CA|In Person|0||2017-04-08
995|Dimitry|Morecombe|||||||281-931-8797|1999-09-11|6.0|2017-11-16|Individual||2747.87397744194|54.957479548838805|en-CA|In Person|0||2015-07-03
369|Art|Banaszkiewicz|||||||972-467-5119|1999-08-21|4.0|2017-10-11|Individual||4156.159814832149|83.12319629664299|en-CA|In Person|1|Family Resource Centre|2015-04-20
528|Richie|Haughton|||||||602-794-7043|1990-12-04|8.0|2017-02-24|Individual||2507.2849639319884|50.14569927863977|en-CA|In Person|0||2017-12-08
915|Violante|Shapiro|||||||330-916-1116|1985-09-08|9.0|2016-12-07|Individual||319.6907110803578|6.3938142216071565|fr-CA|In Person|1|Trans Youth Mentorship|2015-10-26
702|Darda|Marchington|||||||859-606-4109|1994-05-17|1.0|2015-02-15|Individual||9328.690801922592|186.57381603845184|en-CA|Online|1|Legal Clinic|2016-11-23
885|Filmore|Derye-Barrett|||||||773-867-7247|1998-04-21|10.0|2016-04-11|Individual||3056.3248030876416|61.12649606175283|en-CA|In Person|0||2016-09-24
621|Avigdor|O'Dunniom|||||||719-577-1560|1997-07-04|3.0|2016-08-19|Individual||9107.178571419568|182.14357142839137|en-CA|In Person|1|Meal Trans|2015-12-12
477|Nollie|Dobby|||||||215-200-6624|1995-11-07|10.0|2017-03-26|Individual||6451.264000283769|129.02528000567537|en-CA|In Person|0||2017-11-02
97|Chico|Cunniam|||||||310-696-9064|1988-07-22|4.0|2015-05-27|Individual||8515.771366058907|170.31542732117813|fr-CA|In Person|0||2017-03-14
353|Cate|Palfreeman|||||||501-200-6013|1987-02-01|3.0|2015-08-28|Individual||1501.5479135762623|30.030958271525247|en-CA|In Person|0||2016-11-24
259|Cyb|Warcop|||||||267-253-7288|1997-12-05|8.0|2016-04-05|Individual||7882.993674747418|157.65987349494836|fr-CA|In Person|0||2015-09-27
24|Harlan|Gobbet|||||||916-426-3227|1993-01-04|2.0|2016-09-26|Individual||1506.9193857412201|30.138387714824404|fr-CA|In Person|1|Family Resource Centre|2015-06-21
629|Ursola|Diament|||||||214-766-9014|1997-11-22|1.0|2015-12-17|Individual||8034.781667674876|160.69563335349753|fr-CA|Online|0||2015-07-03
924|Bendick|Freddi||||||||||2017-07-20|Individual||5013.95403852291|100.27908077045821|fr-CA|Online|0||2016-07-12
338|Ardys|Doumic|||||||917-465-2503|1990-08-27|9.0|2016-11-10|Individual||6953.580298285632|139.07160596571265|en-CA|Online|0||2016-03-01
892|Cloris|Lewing|||||||920-716-3455|1982-11-25|8.0|2015-10-13|Individual||1563.3873902247026|31.267747804494054|fr-CA|In Person|0||2017-04-14
375|Randene|Bettles|||||||925-791-1717|1982-09-10|5.0|2015-10-01|Individual||7371.954225013039|147.43908450026078|en-CA|Online|0||2015-06-08
99|Selig|Peyes|||||||212-912-5622|1996-04-16|7.0|2017-02-07|Individual||1606.128404427082|32.12256808854164|fr-CA|In Person|0||2017-11-26
170|Zitella|Le Pine|||||||856-966-8529|1978-06-23|2.0|2017-09-02|Individual||1578.5389258158777|31.570778516317556|en-CA|In Person|0||2015-04-06
381|Putnem|Southcomb|||||||781-591-2195|1990-08-18|6.0|2016-02-26|Individual||7731.379961234743|154.62759922469488|fr-CA|In Person|0||2015-04-17
893|Barnabas|Kohen|||||||916-900-7621|1987-02-18|3.0|2017-01-22|Individual||2754.9165300829322|55.098330601658645|en-CA|Online|0||2017-10-15
575|Helenka|De Michele|||||||813-654-5279|1983-04-01|7.0|2017-08-02|Individual||9004.21375499929|180.0842750999858|en-CA|Online|0||2015-02-28
697|Bax|Linstead|||||||432-935-4567|1999-09-12|2.0|2017-09-03|Individual||9694.957956949624|193.89915913899247|fr-CA|Online|0||2016-05-02
114|Idelle|Rozzier|||||||520-701-6778|1991-05-02|9.0|2016-12-24|Individual||9583.393245070267|191.66786490140535|en-CA|Online|1|Sunday Drop In|2017-05-03
759|Doll|Kingcote|||||||801-790-4916|1979-10-19|2.0|2016-09-19|Individual||9568.989827359317|191.37979654718634|en-CA|Online|1|Family Resource Centre|2016-10-27
677|Elaine|Heaffey|||||||910-351-7179|1999-04-19|7.0|2015-01-08|Individual||6205.0627436795385|124.10125487359078|en-CA|Online|1|Legal Clinic|2016-03-05
357|Gorden|Lascell|||||||702-407-4858|1984-06-27|10.0|2016-12-27|Individual||9600.597561682927|192.01195123365855|fr-CA|Online|0||2015-08-14
430|Persis|Blankhorn|||||||718-698-9711|1994-01-07|1.0|2016-03-19|Individual||2665.3821623093445|53.30764324618689|en-CA|Online|0||2015-03-03
274|Davine|Harring|||||||915-626-7914|1997-08-15|10.0|2016-07-05|Individual||2842.1075176656263|56.842150353312526|en-CA|Online|0||2017-07-21
706|Viviana|Scalia|||||||816-831-2363|1988-09-26|8.0|2017-04-26|Individual||6375.784105307198|127.51568210614396|fr-CA|In Person|0||2015-04-05
701|Vivienne|Buyers|||||||313-830-6993|1992-11-18|8.0|2015-09-15|Individual||8872.200427157264|177.4440085431453|en-CA|Online|1|Meal Trans|2015-08-06
849|Lotti|Kehri|||||||904-850-4516|1980-01-31|8.0|2016-07-26|Individual||9034.459335055644|180.6891867011129|fr-CA|Online|0||2016-10-27
557|Sinclair|Swinden|||||||703-415-2164|1980-12-13|2.0|2016-05-26|Individual||6070.488506006868|121.40977012013737|fr-CA|Online|1|Family Resource Centre|2016-08-20
675|Henderson|Wayman|||||||480-120-9977|1977-12-31|10.0|2017-06-01|Individual||1815.3779281884674|36.30755856376935|fr-CA|In Person|1|Sunday Drop In|2017-05-07
107|Fidel|Carnduff|||||||225-492-1087|1984-11-11|10.0|2017-02-18|Individual||31.739422528618714|0.6347884505723743|fr-CA|Online|1|New Comer Settlement Services|2017-04-28
422|Megen|Camoys||||||||||2017-02-13|Individual||5085.3951561976855|101.70790312395371|fr-CA|In Person|0||2017-03-17
524|Kassie|Southcombe|||||||816-216-7624|1999-04-19|6.0|2015-08-19|Individual||7773.442187560668|155.46884375121337|en-CA|In Person|1|Family Resource Centre|2015-05-28
908|Sigismondo|Matyatin|||||||917-780-8615|1999-10-13|10.0|2017-07-27|Individual||105.6243866426169|2.112487732852338|en-CA|In Person|0||2017-03-11
729|Astra|McMeeking|||||||267-138-0997|1980-02-03|4.0|2017-06-02|Individual||6551.978973537695|131.03957947075392|en-CA|In Person|0||2017-04-22
527|Enrique|McManamen|||||||212-609-3112|1989-01-17|9.0|2016-02-01|Individual||4491.215462136773|89.82430924273545|fr-CA|In Person|1|Legal Clinic|2017-07-19
51|Saunderson|Gornar|||||||508-712-6632|1977-01-14|5.0|2016-09-06|Individual||3609.3481750142364|72.18696350028473|fr-CA|In Person|1|Housing|2017-09-24
140|Lilah|Heinish|||||||317-187-6009|1985-01-22|6.0|2015-08-27|Individual||4392.556750738586|87.85113501477171|fr-CA|Online|1|New Comer Settlement Services|2016-10-28
724|Galven|Eves|||||||616-461-0567|1979-04-18|2.0|2015-05-11|Individual||2538.020724976341|50.760414499526824|en-CA|Online|1|Family Resource Centre|2016-08-19
328|Abby|Shadfourth|||||||336-263-2552|1977-11-26|1.0|2017-02-26|Individual||9040.034218757493|180.80068437514987|fr-CA|Online|0||2016-11-11
677|Antonella|Dunnaway|||||||901-882-4682|1990-01-01|3.0|2017-12-12|Individual||3327.2158081400835|66.54431616280166|en-CA|Online|1|Meal Trans|2015-11-04
228|Myrtle|Adlem|||||||540-712-9783|1987-03-06|3.0|2017-07-20|Individual||1099.819825884489|21.99639651768978|en-CA|Online|1|Legal Clinic|2016-11-06
922|Yevette|Impey|||||||540-353-0962|1979-07-17|1.0|2015-11-03|Individual||6687.075905172965|133.7415181034593|fr-CA|In Person|0||2017-07-28
245|Petra|Damp|||||||718-997-0034|1997-09-05|2.0|2016-12-02|Individual||1323.188733445767|26.463774668915338|en-CA|Online|0||2016-04-08
